Ticker,CIK
grwcd,1448558
gllx,1676852
pvotf,1464165
mobqd,1084267
wrls,1704760
ghhhd,1673475
per,1521168
elcq,1715819
emms,783005
zcor,1586105
adhg,1663641
wftiq,1603923
hrstd,1361937
chap,1346980
nm-ph,1333172
cnat,1383701
wcfb,1667944
nm-pg,1333172
grtdd,1489588
lby,902274
evsiw,1398805
lfin,1699683
uwt,831001
svbld,1031093
hhs,45919
gmo,1275229
rtw,1211351
hrgg,1700175
rose,1659122
ttph,1373707
gryod,1372954
trov,1213037
epegq,1584952
dmpi,1498382
hcr,1549848
tlrd,884217
dnrcq,945764
cuo,24104
pir,278130
whlrd,1527541
ryce,1552448
tvc,1376986
mcig,1525852
ghhh,1673475
mdriq,708819
nvlnf,827809
escc,276283
cpka,1025771
royt,1538822
tues,878726
bmsnd,1079282
psv,1597659
unt,798949
cifs,1687542
gnmx,1138776
ulurd,1168220
cshb,1070523
twmc,795212
akrx,3116
obe,1334388
torc,1720580
segn,1574910
bxeff,1483405
ssi,6885
hos,1131227
whlrp,1527541
hyas,1636760
ulur,1168220
cnmf,1553788
emitf,1027662
qhc,1650445
ndynd,1819663
jtbk,1213106
ctrc,844143
cnwhf,1443979
cetxp,1435064
cofe,1619055
roye,1102392
shlo,904979
ilxp,1115864
altn,1621499
bntcw,1552795
sigm,790715
wish,1279715
inlxd,1081745
vvus,881524
fhrt,36369
nmgx,891417
ent,1512077
ect,1487798
spnv,1825024
spn,886835
pire,1652958
asna,1498301
slnm,1084332
club,1281774
yriv,1487843
milvd,1329944
crsaw,1723648
afhbl,1539894
capd,1086082
snyr,1562733
mctc,1413488
rmdm,1481443
snipf,1613092
verbw,1566610
pntv,1037131
ahcpd,1451797
gfood,1510518
wmgr,1527974
ccsb,1682593
trpx,1611746
ses,1375063
parf,76149
elgx,1013606
tbltu,1668370
ubid,1760233
mism,1041633
mcpi,1516559
akrxq,3116
fnhi,1096275
smrt,884940
rycff,1552448
ggbxf,1739376
winmq,1282266
mismd,1041633
bjcd,1737193
tehg,1523855
mlls,66388
insyq,1516479
zfgn,1374690
etbi,1099574
thst,1564709
geenq,1512077
ubidd,1760233
rbz,1752108
bffi,1618798
qhccq,1650445
banj,1481504
ntru,1552845
uplc,1022646
tnty,802257
aghi,1680966
rvlt,917523
gqmnf,1025362
vegl,1435224
ntahd,1104206
hdii,1058828
inap,1056386
mobo,1580264
untcq,798949
inapq,1056386
toca,1419041
rhe-pa,1004724
saex,1514732
gkit,1398529
aivn,5656
aftm,836809
cpow,1797956
crrt,1009672
syev,1056757
igldf,1090159
takd,1263872
stri,1473597
amrqq,1690769
roseq,1659122
gsph,1011395
mlntq,1461993
pacvd,882800
hcti,1445235
sbsaa,927720
jasn,1579252
tear,1299139
cnab,1436161
pyxsq,939930
cyig,847464
lksd,1669812
xsnxd,1039466
clis,1393548
uplcq,1022646
imucd,822411
tvmdd,1094032
cmhz,1040721
pkph,1452804
dxied,1323838
dcar,1086745
felpq,1540729
anvv,1681282
rttr,1460702
caps,887151
snecq,1528837
gryo,1372954
logg,1567771
yoga,1703497
hoss,1131227
fchs,1416876
ardmq,1013238
flss,1434842
pfti,1019787
dgtw,1065598
evtnd,1043894
ssnyy,1404079
hossq,1131227
rgnpd,1642159
ptrc,1172298
psyc,1771077
akaoq,1301501
rhno,1490630
bleg,1794311
rnvad,931059
imle,1425627
scoo,1055454
apyp,1568969
brqsw,1650575
jasnq,1579252
sgsid,1413891
coho,1101588
atis,949721
elgxq,1013606
crrtq,1009672
tmps,1628871
ptlf,1354591
lferd,1579010
artlw,1621221
qpwrd,1310527
atnww,1388320
cldpq,1441849
psru,1415306
encc,1119807
rokk,1100778
rokkd,1100778
nvtrq,1648893
adadd,1593204
fredq,724571
loacr,1743858
admg,1171008
itcc,1309442
awgi,1394872
mnelf,1463471
nspxd,1421204
mniqq,1056087
vbvt,1575975
sbfmd,706863
gemp,1638287
tmpsw,1628871
pvdg,1591615
imucw,822411
vlrxq,1619250
intp,1174672
mpay,1546679
aphdd,1490054
simld,1399306
prhrq,1568079
stwc,1400683
chwe,1043222
apty,1543739
vcon,310056
fppp,316736
cdixd,811222
imuc,822411
eses,1135657
stjo,1177135
rnvaw,931059
cote,948426
sgrb,1571384
airtw,353184
aifm,1650505
btgi,317889
tpni,1521013
esesq,1135657
aitxd,1498148
shipz,1448397
algrr,1720025
shipw,1448397
glbr,1499912
drng,1574863
syatf,1649009
favo,1795851
uneqd,1572317
ahcp,1451797
stthd,1496818
hdynq,937136
uneq,1572317
schs,1390533
bkct,1499361
mtst,1404943
grsu,1491525
tvmd,1094032
nhel,1621697
omsh,863895
gxxmd,1681556
crsm,1404597
pbya,1530981
svte,1535635
lmnk,1307140
futl,1424549
brkkd,1532926
vate,1794311
milv,1329944
meme,1411009
klmn,1685570
fbec,1311735
ntah,1104206
paqwf,1485922
prgnf,1401112
pteo,1063104
aphd,1490054
psid,1347022
rbnw,1608430
cali,1355042
fjhld,850971
cbs,813828
cisn,1701040
bgg,14195
rpt-pd,842183
sdrl,1737706
jcqqf,1796209
waas,1422841
vxx,312070
vxz,312070
vvnt-wt,1713952
vrt-wt,1674101
vtiqw,1731289
vtec,1172088
vmacw,1810491
vqt,312070
vrmew,1104038
winrw,1708410
wil,312070
win,1282266
wfc-pz,72971
wllaw,1255474
wllbw,1255474
wcc-pa,929008
wesfx,1586009
weifx,1586009
weat,1471824
ys,1823587
ygty,1709563
yac-wt,1815302
ycbd-pa,1644903
ycl,1415311
ycs,1415311
xynpw,1697805
xyn,1697805
xvz,312070
ysw,1823587
ytrof,1516899
znogw,1131312
zgyhr,1773086
zgyhu,1773086
zivzf,1053092
ziv,1053092
zionl,109380
zionn,109380
ziono,109380
zionp,109380
wrlsr,1704760
wrlsw,1704760
wrb-pf,11544
wrb-pg,11544
wpf-wt,1809104
wtfcp,1015328
wtid,1114446
wtiu,1114446
wtrep,1601669
wsbcp,203596
wrss,1507181
wscww,1647088
xgti,1565228
xdiv,1688487
xbiow,1534525
veac,1698209
veacu,1698209
veacw,1698209
uvxy,1415311
uzd,821130
utz-wt,1739566
uuuu-wt,1385849
vert-un,1674101
viix,1053092
viixf,1053092
vixm,1415311
vixy,1415311
unov,1538495
ujpy,831001
ulbr,831001
ule,1415311
ugaz,1053092
ugazf,1053092
ugbp,831001
ugl,1415311
ugld,1053092
ugldf,1053092
upl,1022646
usb-pa,36104
urr,895421
uslv,1053092
uslvf,1053092
uswsw,1670349
usv,1114446
usod,1671686
usoi,1053092
usou,1671686
tvix,1053092
tvixf,1053092
twnkw,1644406
tts,1552800
ubg,1114446
uaud,831001
uag,1114446
tzacw,1742927
uco,1415311
ucbio,857855
uchf,831001
uci,1114446
ucib,1114446
uepco,100826
ueur,831001
treb-un,1805833
treb-wt,1805833
totaw,1731176
totar,1731176
t-pa,732717
t-pc,732717
trne-wt,1754820
trtn-pb,1660734
trtn-pc,1660734
trtn-pd,1660734
trxdw,876378
zsl,1415311
jfkkw,1753648
jfkkr,1753648
jcqq,1796209
jjt,312070
jju,312070
jmpnl,1302350
jmpnz,1302350
jih-wt,1787791
jja,312070
jjc,312070
jje,312070
jjg,312070
jjm,312070
jjn,312070
jjp,312070
jjs,312070
insy,1516479
insuw,1762322
inntw,1551986
inr,895421
ipci,1474835
ipv-wt,1789029
ipic,1720201
ipob-wt,1801169
ipoe,1818874
ipoc-wt,1801170
ipod,1818876
ipof,1818873
imtxw,1809196
imrnw,1660046
imlp,312070
imacw,1729944
imxiw,1683695
imvtu,1764013
imvtw,1764013
inbkz,1562463
igicw,1794338
igld,1090159
igciw,1326205
ifft,51253
ieaww,1652362
iivip,820318
ihetw,1400891
iiji,1090633
huntu,1679450
huntw,1679450
hunt,1679450
htlfp,920112
hwcpz,750577
hymcw,1718405
hymcz,1718405
hyacu,1771908
hyacw,1771908
kldiw,1752474
klr-wt,1719489
kold,1415311
kona,1265572
lacqw,1716947
latnu,1766146
latnw,1766146
ksmtw,1814824
ksmt,1814824
kxinw,1713539
ktovw,1614744
jws-un,1800682
jws-wt,1800682
jpm-pg,19617
jpm-ph,19617
jpm-pj,19617
jo,312070
kblmr,1690080
kblmw,1690080
kbrs,1411059
kcac-un,1811414
kcac-wt,1811414
kkr-pc,1404912
kernw,1755953
lmlb,1114446
lmlp,1114446
loacw,1743858
loak-un,1779020
loak-wt,1779020
ltsh,1029730
ltsk,1029730
lret,1114446
lsxmr,1560385
lssdf,1810739
lsacu,1796129
lfacw,1721386
levlp,1412707
lens,1591096
lcahw,1768012
lbdc,1114446
ld,312070
lcy,1822492
lmbhw,1606163
livku,1790625
livkw,1790625
lgc-wt,1698113
lghlw,1806524
lgvw-wt,1804176
lhc-wt,1725134
lilar,1712184
ntrso,73124
nsco-wt,1709682
nrz-pa,1556593
nrz-pb,1556593
nrz-pc,1556593
nspr-wt,1433607
nspr-wtb,1433607
nref-pa,1786248
nvtr,1648893
nvln,827809
olem,312070
olenw,1806201
oilnd,312070
oilnf,312070
oilu,1415311
oilx,1114446
ofssz,1487918
ofssg,1487918
ofssi,1487918
ofg-pb,1030469
oil,312070
oild,1415311
ohgi,225211
oasm,1607245
ocfcp,1004702
nymtm,1273685
nycb-pu,910073
oac-un,1773751
oac-wt,1773751
oak-pa,1403528
nxegu,753308
nhicw,1805385
nib,312070
nklaw,1731289
nmfcl,1496099
nly-pi,1043219
novsu,1807707
npaww,1780312
ndraw,1681682
ncom,1609951
nee-po,753308
nee-pp,753308
nee-pq,753308
nesrw,1698514
nfh-wt,1737422
nfinu,1776903
nfinw,1776903
nbacr,1780262
nbacu,1780262
nbacw,1780262
nav-pd,808450
nba,1823882
met-pf,1099219
mer-pk,70858
mdwtd,355379
mfac-wt,1725872
metxw,1796514
mkcv,63754
mhnc,1412100
mgr,1004434
mdgsw,1618500
mdrrp,1654595
mdlq,1536577
mcmjw,1785592
mbino,1629019
mcacr,1803914
mcacu,1803914
mtxwf,1796514
mudsw,1718405
mvrl,1114446
ms-pl,895421
mrrl,1114446
mrccl,1512931
mnsbp,1693577
morl,1114446
mlti,1053092
mlpb,1114446
mlpc,831001
mlpe,831001
mlpg,1114446
mlpi,1114446
mlpo,1053092
mlpq,1114446
mlpr,1114446
mlpy,895421
mlpz,1114446
mlacw,1807594
mlac,1807594
sdyl,1114446
scvx-un,1794717
sce-pg,92103
sce-ph,92103
sce-pj,92103
sce-pk,92103
sce-pl,92103
scpe-un,1764301
scpe-wt,1764301
sco,1415311
sfb,720672
sect,925661
sftw-wt,1753539
sf-pc,720672
sgg,312070
sglbw,788611
sbe-wt,1777393
sbug,312070
scac,1671854
scacu,1671854
scacw,1671854
sccb,1682220
sccc,1682220
sbba,1483934
samaw,1754824
saqnu,1776909
saqnw,1776909
saf,1377936
sabrp,1597033
sacc,1682220
shll-wt,1759631
sgyp,1347613
sivbp,719739
sjoyw,1753673
sngxw,812796
snna,1656328
smhb,1114446
smhd,1114446
slvo,1053092
soac-un,1798562
soac-wt,1798562
songw,1767043
sojd,92122
soln,92122
solow,1637736
soyb,1471824
spaq-wt,1720990
svxy,1415311
swt,93556
syf-pa,1601712
syatd,1649009
sytaw,1649009
stpp,312070
srtsw,1494891
stb,1419465
sspku,1779474
sspkw,1779474
spce-un,1706946
spce-wt,1706946
sracw,1781162
tmsrw,1641398
tmusr,1283699
thwww,1712189
thcaw,1773087
thbru,1769318
thbrw,1769318
tfc-pf,92230
tfc-pg,92230
tfc-ph,92230
tfc-pi,92230
tfc-po,92230
tfc-pr,92230
tdacw,1673481
tcrw,1464963
tags,1471824
tapr,312070
tbltw,1668370
tbkcp,1539638
tax,1528930
tbc,732717
rpayw,1720592
rosuq,1659122
roswq,1659122
rpla-wt,1763731
roseu,1659122
rosew,1659122
ronwf,1611852
rodi,312070
rmo,1757932
rmg-wt,1757932
rji,352960
rjn,352960
rjz,352960
rilyi,1464790
rilyl,1464790
rilym,1464790
rilyn,1464790
rilyo,1464790
rilyp,1464790
rja,352960
rexr-pc,1571283
reml,1053092
rcp,1527590
rcb,1527590
rbzwf,1752108
rca,1527590
rbnzf,1752108
rbs,844150
rbzaw,1752108
rbac-wt,1815184
rbac,1815184
qvcc,1254699
pype,1114446
psth-un,1811882
psth-wt,1811882
psb-pz,866368
psa-pl,1393311
psa-pm,1393311
psa-pn,1393311
psa-pv,1393311
psa-pw,1393311
psa-px,1393311
psa-pi,1393311
psa-pj,1393311
psac,1805521
psa-pb,1393311
psa-pc,1393311
psa-pd,1393311
psa-pe,1393311
psa-pf,1393311
psa-pg,1393311
prpb-wt,1812667
prplw,1643953
prs,1137774
ptk-wt,1797099
ptie,1069530
ptacu,1784535
ptacw,1784535
pstvz,1095981
pvctw,315545
ptx,1024126
pran,1131343
ppln,19617
ppx,922224
pnfpp,1115055
pnntg,1383414
pglc,1432196
pgm,312070
peckw,1634447
pfh,1137774
pffl,1114446
pic-un,1772720
pic-wt,1772720
phunw,1665300
phge-un,1739174
phge-wt,1739174
phig,704172
phii,350403
phiik,350403
pana-wt,1811063
pana,1811063
paeww,1720821
pacqw,1726293
pack-wt,1712463
paacr,1764711
paacu,1764711
paacw,1764711
pavmz,1624326
pbc,1287032
pcgu,1004980
pcpl-un,1800347
pcpl-wt,1800347
otlkw,1649989
otrkp,1136174
oxy-wt,797468
orpn,1596812
orsnr,1770251
orsnu,1770251
orsnw,1770251
osle,1414932
otiv,1021604
opesw,1723580
opgnw,1293818
opinl,1456772
bfs-pe,907254
bep-pa,1533232
beemw,1398805
bdxb,10795
bdry,1610940
bdcl,1114446
bdcs,1114446
bdcx,1114446
bdcy,1114446
bdcz,1114446
bc-pc,14930
bc-pa,14930
bc-pb,14930
bcm,312070
bcdaw,925741
bbxib,1814974
axo,1299709
avgop,1730168
avctw,1704760
bal,312070
bbcpw,1703956
aytuw,1385818
aytuz,1385818
bac-pa,70858
bac-pm,70858
bac-pn,70858
apopw,1671502
ap-wt,6176
aptv-pa,1521332
apxtw,1777921
aqna,1174169
aqnb,1174169
aryaw,1746037
arybw,1805387
arr-pc,1428205
argd,1091748
argo-pa,1091748
atmp,312070
ath-pb,1527469
ath-pc,1527469
aubap,883948
asb-pf,7789
atco-pd,1794846
atco-pe,1794846
atco-pg,1794846
atco-ph,1794846
atco-pi,1794846
atcxw,1751143
ahcow,1725255
ahl-pe,1267395
agm-pe,845877
agm-pf,845877
agnco,1423689
agncp,1423689
agq,1415311
agqpf,1174169
agbar,1769624
agbau,1769624
agbaw,1769624
agfsw,1592016
afgd,1042046
afge,1042046
afgb,1042046
aesew,1708341
ael-pa,1039828
ael-pb,1039828
aep-pb,4904
aep-pc,4904
aeppl,4904
aeppz,4904
acttw,1753706
adilw,1513525
acnd-wt,1805651
acel-wt,1698991
acnd,1805651
acamw,1759008
aacqw,1802457
algrw,1720025
alin-pb,1382298
alin-pe,1382298
altg-wt,1759824
ally-pa,40729
all-pi,899051
aig-wt,5272
ailio,18654
ailip,18654
ailnp,18654
amrwq,1690769
amrww,1690769
amu,1114446
amub,1114446
amciw,1744494
ambc-wt,874501
alus-un,1781115
alus-wt,1781115
amhcw,1788028
amj,19617
amjl,1053092
amnd,1114446
amna,1114446
cit-pb,1171825
chscl,823277
chscm,823277
chscn,823277
chsco,823277
cldc,1611852
clrbz,1279704
cetxw,1435064
ceqp-p,1136352
cffaw,1728041
cfg-pe,759944
cefd,1114446
cefl,1114446
cefz,1114446
celg-ri,14272
chaq-wt,1799850
chekz,1610590
cgrow,1799611
chkgq,895126
chklq,895126
chkpq,895126
chkdj,895126
chfsw,1506492
chpmw,1785041
chngu,1756497
chkvq,895126
croc,1415311
crtdw,1357671
corn,1471824
cper,1479247
cow,312070
cpaau,1776661
c-pk,831001
c-pn,831001
cpsr-wt,1805087
cpsr,1805087
cof-pi,927628
cof-pj,927628
cof-pk,927628
codi-pc,1345126
cny,895421
cmdt,1535365
cmsc,811156
cmsd,811156
cmta,1647320
cnjg,1725063
ccac-un,1794621
ccxx-un,1793229
ccxx-wt,1793229
ccx-un,1774675
ccx-wt,1774675
cch-wt,1739566
cciv-wt,1811210
cci-pa,1051470
ccncw,1641398
ccnep,736772
cape,312070
cane,1471824
bxs-pa,1299939
bsx-pa,885725
buff,1609989
bvxvw,1611747
bwxmf,1788257
brmk-wt,1784797
brlir,1787518
brliu,1787518
bpyup,1496048
bpypn,1545772
bpypo,1545772
brswq,73887
brpaw,1719406
brpar,1719406
brogw,1774983
boil,1415311
bmrg-wt,1805077
bmy-ri,14272
bip-pa,1406234
biox-wt,1769484
bhfao,1685040
bhbk,1601545
blnkw,1429764
fitbo,35527
fitbp,35527
flge,1053092
fllc,1771928
fllcu,1771928
fleu,312070
flat,312070
fmbio,702325
fmbip,702325
flzof,1771928
fnmap,310522
fmciw,1741231
fmckk,1026214
f-pb,37996
f-pc,37996
fpac-wt,1735858
fred,724571
freew,1753706
frc-pj,1132979
frc-pk,1132979
frfzf,915191
frejp,1026214
frgap,1528930
frlg,886982
fsrvw,1785424
fsnn,1071411
ftai-pa,1590364
ftai-pb,1590364
ftd,1575360
fuse-wt,1807846
fvac-un,1801368
fvac-wt,1801368
fud,1114446
fue,352960
fxch,1519405
fxs,1353616
fxsg,1433994
gdynw,1743725
gce,886982
gcec,886982
gbug,312070
gb-wt,1799983
gaz,312070
gldi,1053092
gleo-un,1784851
gleo-wt,1784851
gldw,1618181
gladd,1143513
gladl,1143513
gix-ri,1770141
gix-un,1770141
gix-wt,1770141
gll,1415311
geur,1354591
gflu,1780232
ghivu,1783398
gik-wt,1802749
gtecw,1735041
grsvu,1816816
grsvw,1816816
gru,352960
grn,312070
grnvr,1788841
grnvu,1788841
grnvw,1788841
gsmgw,1738758
gsp,312070
gsld,1430725
gsah-wt,1809987
gsc,886982
gsce,886982
graf-wt,1745317
gpvrd,1584547
grcyw,1768910
gpaqw,1708176
goodn,1234006
govxw,832489
gnl-pb,1526113
gnrsw,1790665
goac-wt,1816176
gmhiw,1758057
gmlpp,1415916
hdlv,1114446
heccw,1803901
hhhhw,1753673
hhhhr,1753673
hgend,1293310
hdlb,1114446
hcchw,1736874
hcchr,1736874
hccow,1791091
hawli,46207
hawll,46207
hawlm,46207
hawem,46207
hofvw,1708176
hpx-wt,1809353
hpx,1809353
hpkew,1792849
hptou,1021435
holuw,1814329
homl,1114446
hntwf,1679450
hjliw,1661053
fbgx,1114446
faxrf,915191
fatbp,1705012
fatbw,1705012
fcrw,1464963
fcrz,1464963
fdusz,1513363
fdusg,1513363
feac-un,1801661
feac-wt,1801661
feul,1053092
fihd,1114446
fiee,1114446
fiiiw,1784168
fhn-pb,36966
fhn-pc,36966
fhn-pd,36966
fhn-pe,36966
fg-wt,1668428
exiv,1114446
exnrf,1263011
eyegw,1372514
faii,1815849
faii-wt,1815849
etacw,1814728
etac,1814728
esscr,1760683
esscu,1760683
eufx,1415311
euo,1415311
evix,1114446
eqosw,1790515
eqh-pa,1333986
eqxwf,1756607
eresw,1814287
eres,1814287
entxw,1638097
ep-pc,1506307
elu,1348952
emmaw,822370
elat,1739104
elc,1348952
eglt,1586105
edge,1472091
ecolw,1783400
efc-pa,1411342
edtxw,1817153
eeh,352960
drh-pa,1298946
dradp,707388
dto,1159508
dtp,936340
dtul,312070
dtus,312070
dslv,1053092
dslvf,1053092
dxb,1159508
dvhl,1114446
dvyl,1114446
dtyl,312070
dtys,312070
dukb,1326160
dzz,1159508
dgz,1159508
dhcni,1075415
dhcnl,1075415
dgnr-wt,1818201
dgp,1159508
dgnr,1818201
dgld,1053092
dgldf,1053092
dfvl,312070
dfvs,312070
dgaz,1053092
dgazf,1053092
dgbp,831001
divc,831001
djcb,1114446
djci,1114446
djp,312070
djpy,831001
dhr-pb,313616
dnrrw,945764
dnrww,945764
dmyd-wt,1816101
dmtkw,1651944
dmyd,1816101
dms-wt,1725134
dlr-pl,1297996
dkngw,1772757
dlbr,831001
dlbs,312070
dchf,831001
dcomp,1005409
dcp-pb,1338065
ddmxu,1748252
deacu,1772757
deacw,1772757
deh-wt,1812173
dfhtw,1813914
deur,831001
dest,896985
cyrxw,1124524
daud,831001
ctaa,68622
ctdd,68622
ctbb,68622
cssen,1679063
ctxrw,1506251
ctz,68622
ctv,68622
